Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Xiaomi,2020.0,Android,198.0,Poco M3,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,2527200.0,395.0,,IPS,0,,Micro SD/T-Flash,8.0,52.0,1,1,890.0,890.0,0.0,5.0,6000.0,ret_1.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,8.0,,,120.0,AMOLED,0,,,20.0,,1,1,1870.0,2117.0,1.0,,5000.0,ret_1.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,3015.0,4098.0,1.0,,,ret_1.0
Xiaomi,,Android,178.8,,1,מסך מגע,6.0,4050.0,4.0,6.43,,2592000.0,409.0,,AMOLED,1,,microSDXC,13.0,76.0,1,1,725.0,969.0,1.0,5.0,5000.0,ret_1.0
Samsung,,Android,190.0,,1,מסך מגע,8.0,4400.0,4.0,,,2592000.0,407.0,120.0,Super AMOLED,1,שחור,microSDXC,32.0,86.0,1,1,1215.0,1600.0,1.0,5.2,5000.0,ret_1.0
OnePlus,,Android,201.0,,1,מסך מגע,12.0,,4.0,6.7,,4631040.0,525.0,120.0,,1,,,32.0,,1,1,2510.0,3599.0,1.0,5.2,5000.0,ret_1.0
Samsung,,Android,186.0,,1,מסך מגע,6.0,4400.0,4.0,6.4,,2592000.0,411.0,90.0,Super AMOLED,1,,microSDXC,13.0,63.0,1,1,1030.0,1200.0,1.0,5.1,5000.0,ret_1.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,2720.0,3699.0,1.0,5.0,,ret_1.0
Samsung,,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,,,32.0,,1,1,1446.0,2420.0,1.0,1.0,4500.0,ret_1.0
Apple,2020.0,iOS,228.0,iPhone 12 Pro Max,1,מסך מגע,,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3190.0,6899.0,1.0,5.0,,ret_1.0
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,2790.0,3497.0,1.0,5.0,4800.0,ret_1.0
Xiaomi,,Android,205.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,microSDXC,16.0,,1,1,1233.0,1499.0,1.0,5.1,5000.0,ret_1.0
=======,,,,,0,,,,,,,,,,,1,,,,,0,0,,,0.0,,,ret_nan
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3998.0,5605.0,1.0,5.0,,ret_1.0
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,2370.0,3155.0,1.0,5.0,,ret_1.0
Samsung,,Android,,,1,מסך מגע,12.0,,4.0,7.6,,,373.0,120.0,Foldable Dynamic AMOLED 2X,1,,,4.0,,1,1,4690.0,5949.0,1.0,5.2,4400.0,ret_1.0
Samsung,,Android,186.0,,1,מסך מגע,6.0,4400.0,4.0,6.4,,2592000.0,411.0,90.0,Super AMOLED,1,,microSDXC,13.0,63.0,1,1,1030.0,1200.0,1.0,5.1,5000.0,ret_1.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,8.0,,,120.0,AMOLED,0,,,20.0,,1,1,1870.0,2117.0,1.0,,5000.0,ret_1.0
Samsung,,Android,190.0,,1,מסך מגע,8.0,4400.0,4.0,,,2592000.0,407.0,120.0,Super AMOLED,1,שחור,microSDXC,32.0,86.0,1,1,1215.0,1600.0,1.0,5.2,5000.0,ret_1.0
Xiaomi,,Android,178.8,,1,מסך מגע,6.0,4050.0,4.0,6.43,,2592000.0,409.0,,AMOLED,1,,microSDXC,13.0,76.0,1,1,725.0,969.0,1.0,5.0,5000.0,ret_1.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,3015.0,4098.0,1.0,,,ret_1.0
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,,,5.0,6.1,8.0,2962440.0,460.0,,,1,,,12.0,24.0,0,1,1849.0,3699.0,1.0,5.0,,ret_1.0
Xiaomi,2020.0,Android,198.0,Poco M3,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,2527200.0,395.0,,IPS,0,,Micro SD/T-Flash,8.0,52.0,1,1,890.0,890.0,0.0,5.0,6000.0,ret_1.0
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,,,12.0,24.0,0,1,1649.0,2690.0,1.0,5.0,3110.0,ret_1.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,2720.0,3699.0,1.0,5.0,,ret_1.0
OnePlus,,Android,201.0,,1,מסך מגע,12.0,,4.0,6.7,,4631040.0,525.0,120.0,,1,,,32.0,,1,1,2510.0,3599.0,1.0,5.2,5000.0,ret_1.0
Apple,2020.0,iOS,228.0,iPhone 12 Pro Max,1,מסך מגע,,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3190.0,6899.0,1.0,5.0,,ret_1.0
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,2790.0,3497.0,1.0,5.0,4800.0,ret_1.0
Xiaomi,,Android,205.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,microSDXC,16.0,,1,1,1233.0,1499.0,1.0,5.1,5000.0,ret_1.0
Samsung,,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,,,32.0,,1,1,1446.0,2420.0,1.0,1.0,4500.0,ret_1.0
>>>>>>> d1a876f508e30499ed78273363ea48cfb553006c,,,,,0,,,,,,,,,,,1,,,,,0,0,,,0.0,,,ret_nan
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,,1,1,985.0,1348.0,1.0,5.1,5000.0,ret_1.0
Google,,Android,197.0,,1,מסך מגע,8.0,,4.0,6.3,,2592000.0,,90.0,AMOLED,1,,,,,1,1,2108.0,2999.0,1.0,5.2,,ret_1.0
Xiaomi,2021.0,Android,204.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,,1,1,1347.0,1979.0,1.0,5.2,4500.0,ret_1.0
Samsung,,Android,,,1,מסך מגע,12.0,,4.0,7.6,,,373.0,120.0,Foldable Dynamic AMOLED 2X,1,,,4.0,,1,1,4690.0,5949.0,1.0,5.2,4400.0,ret_1.0
Xiaomi,,Android,205.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,microSDXC,16.0,,1,1,1233.0,1499.0,1.0,5.1,5000.0,ret_1.0
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3998.0,5605.0,1.0,5.0,,ret_1.0
Samsung,,Android,,,1,מסך מגע,12.0,,4.0,7.6,,,373.0,120.0,Foldable Dynamic AMOLED 2X,1,,,4.0,,1,1,4690.0,5949.0,1.0,5.2,4400.0,ret_1.0
Samsung,2021.0,,227.0,Galaxy S21,1,מסך מגע,12.0,7900.0,5.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,40.0,140.0,1,1,2769.0,4199.0,1.0,5.0,5000.0,ret_1.0
Apple,2021.0,iOS,204.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,3000.0,4889.0,1.0,5.0,,ret_1.0
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3998.0,5605.0,1.0,5.0,,ret_1.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,0,,,12.0,,0,1,4390.0,5400.0,1.0,,,ret_1.0
Xiaomi,2021.0,Android,215.0,Poco X3,1,מסך מגע,8.0,7160.0,4.0,6.67,8.0,2592000.0,395.0,120.0,IPS,1,,microSDXC,20.0,60.0,1,1,1049.0,1349.0,1.0,5.0,5160.0,ret_1.0
OnePlus,,Android,201.0,,1,מסך מגע,12.0,,4.0,6.7,,4631040.0,525.0,120.0,,1,,,32.0,,1,1,2510.0,3599.0,1.0,5.2,5000.0,ret_1.0
Xiaomi,,Android,178.8,,1,מסך מגע,6.0,4050.0,4.0,6.43,,2592000.0,409.0,,AMOLED,1,,microSDXC,13.0,76.0,1,1,725.0,969.0,1.0,5.0,5000.0,ret_1.0
Xiaomi,,,,,0,,,,,,,,,,,0,,,,,0,0,1177.0,1299.0,0.0,,,ret_1.0
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,,,12.0,24.0,0,1,1649.0,2690.0,1.0,5.0,3110.0,ret_1.0
Samsung,2019.0,Android,196.0,Galaxy Note 10,1,מסך מגע,12.0,7030.0,4.0,6.8,8.0,4377600.0,498.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,10.0,40.0,1,1,1549.0,4139.0,1.0,5.0,4300.0,ret_1.0
Apple,2020.0,iOS,189.0,iPhone 12 Pro,1,מסך מגע,,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,2549.0,4799.0,1.0,5.0,,ret_1.0
Xiaomi,2020.0,Android,194.0,Redmi 9A,1,מסך מגע,2.0,2000.0,,6.53,8.0,1152000.0,269.0,,IPS,0,,Micro SD/T-Flash,5.0,13.0,0,1,369.0,562.0,0.0,5.0,5000.0,ret_1.0
Apple,,iOS,240.0,,1,מסך מגע,6.0,,4.0,6.7,,,460.0,120.0,,1,,,12.0,,0,1,4587.0,5600.0,1.0,,,ret_1.0
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,,,5.0,6.1,8.0,2962440.0,460.0,,,1,,,12.0,24.0,0,1,1849.0,3699.0,1.0,5.0,,ret_1.0
Samsung,,Android,190.0,,1,מסך מגע,8.0,4400.0,4.0,,,2592000.0,407.0,120.0,Super AMOLED,1,שחור,microSDXC,32.0,86.0,1,1,1215.0,1600.0,1.0,5.2,5000.0,ret_1.0
Samsung,,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,,,32.0,,1,1,1770.0,2507.0,1.0,1.0,4500.0,ret_1.0
Samsung,,,,,0,,,,,,,,,,,0,,,,,0,0,3145.0,3958.0,0.0,,,ret_1.0
Xiaomi,2020.0,Android,194.0,Redmi 9A,1,מסך מגע,2.0,2000.0,,6.53,8.0,1152000.0,269.0,,IPS,0,,Micro SD/T-Flash,5.0,13.0,0,1,369.0,562.0,0.0,5.0,5000.0,ret_1.0
Samsung,,Android,192.0,,1,מסך מגע,4.0,4100.0,4.0,6.5,8.0,1152000.0,270.0,,PLS LCD,0,,microSDXC,5.0,,0,1,433.0,600.0,0.0,5.0,5000.0,ret_1.0
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,2790.0,3497.0,1.0,5.0,4800.0,ret_1.0
Samsung,,Android,181.0,,1,מסך מגע,8.0,,4.0,6.7,8.0,2592000.0,393.0,120.0,Super AMOLED Plus,1,,microSDXC,32.0,,1,1,1369.0,1825.0,1.0,5.0,5000.0,ret_1.0
Apple,,iOS,240.0,,1,מסך מגע,6.0,,4.0,6.7,,,460.0,120.0,,1,,,12.0,,0,1,4950.0,6399.0,1.0,,,ret_1.0
Samsung,2021.0,,227.0,Galaxy S21,1,מסך מגע,12.0,7900.0,5.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,40.0,140.0,1,1,2769.0,4199.0,1.0,5.0,5000.0,ret_1.0
Xiaomi,,Android,179.0,,1,מסך מגע,6.0,,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,,microSDXC,13.0,62.0,1,1,695.0,999.0,1.0,5.0,5000.0,ret_1.0
Apple,2021.0,iOS,204.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,3790.0,4508.0,1.0,5.0,,ret_1.0
Xiaomi,,Android,179.0,,1,מסך מגע,6.0,,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,,microSDXC,13.0,62.0,1,1,695.0,999.0,1.0,5.0,5000.0,ret_1.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,,4.0,6.67,8.0,,,120.0,AMOLED,0,,,20.0,,1,1,1870.0,2117.0,1.0,,5000.0,ret_1.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,1,,,12.0,,0,1,4568.0,5600.0,1.0,,,ret_1.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,3015.0,4098.0,1.0,,,ret_1.0
Xiaomi,,,,,0,,,,,,,,,,,0,,,,,0,0,1177.0,1299.0,0.0,,,ret_1.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,0,,,12.0,,0,1,4390.0,5400.0,1.0,,,ret_1.0
Xiaomi,,Android,205.0,,1,מסך מגע,12.0,,4.0,6.67,,,,120.0,AMOLED,1,,,20.0,,1,1,2490.0,2798.0,1.0,5.2,5000.0,ret_1.0
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,2370.0,3155.0,1.0,5.0,,ret_1.0
Samsung,,Android,195.0,,1,מסך מגע,4.0,,4.0,6.6,8.0,,400.0,90.0,PLS LCD,0,,microSDXC,8.0,,1,1,713.0,939.0,0.0,5.0,5000.0,ret_1.0
Google,,Android,178.0,,1,מסך מגע,6.0,,4.0,6.1,,2592000.0,,,OLED,1,,,8.0,,1,1,1266.0,1690.0,1.0,5.2,,ret_1.0
Xiaomi,2020.0,Android,196.0,Mi 11,1,מסך מגע,8.0,7060.0,,6.81,8.0,4608000.0,515.0,120.0,AMOLED,0,,,20.0,126.0,1,1,2790.0,2790.0,1.0,5.2,4600.0,ret_1.0
Apple,,iOS,172.0,,1,מסך מגע,4.0,,4.0,6.1,,2962440.0,460.0,,,1,,,12.0,24.0,0,1,3690.0,4499.0,1.0,,,ret_1.0
Apple,2020.0,iOS,189.0,iPhone 12 Pro,1,מסך מגע,,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,2549.0,4799.0,1.0,5.0,,ret_1.0
Samsung,,Android,195.0,,1,מסך מגע,4.0,,4.0,6.6,8.0,,400.0,90.0,PLS LCD,0,,microSDXC,8.0,,1,1,713.0,939.0,0.0,5.0,5000.0,ret_1.0
Samsung,,Android,195.0,,1,מסך מגע,4.0,4000.0,4.0,6.6,8.0,,400.0,,PLS LCD,0,,microSDXC,8.0,,1,1,564.0,730.0,1.0,5.0,5000.0,ret_1.0
Xiaomi,2021.0,Android,204.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,,1,1,1347.0,1979.0,1.0,5.2,4500.0,ret_1.0
Apple,,iOS,240.0,,1,מסך מגע,6.0,,4.0,6.7,,,460.0,120.0,,1,,,12.0,,0,1,4950.0,6399.0,1.0,,,ret_1.0
Samsung,,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,,,32.0,,1,1,1446.0,2420.0,1.0,1.0,4500.0,ret_1.0
Apple,,iOS,206.0,,1,מסך מגע,6.0,,4.0,6.1,,,460.0,120.0,,1,,,12.0,,0,1,4568.0,5600.0,1.0,,,ret_1.0
Xiaomi,2021.0,Android,196.0,Poco F3,1,מסך מגע,8.0,7310.0,5.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,0,,,20.0,61.0,1,1,1399.0,1599.0,1.0,5.1,4520.0,ret_1.0
Samsung,,Android,186.0,,1,מסך מגע,6.0,4400.0,4.0,6.4,,2592000.0,411.0,90.0,Super AMOLED,1,,microSDXC,13.0,63.0,1,1,1030.0,1200.0,1.0,5.1,5000.0,ret_1.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,2720.0,3699.0,1.0,5.0,,ret_1.0
Xiaomi,2020.0,Android,198.0,Poco M3,1,מסך מגע,4.0,3800.0,4.0,6.53,8.0,2527200.0,395.0,,IPS,0,,Micro SD/T-Flash,8.0,52.0,1,1,890.0,890.0,0.0,5.0,6000.0,ret_1.0
Apple,2020.0,iOS,228.0,iPhone 12 Pro Max,1,מסך מגע,,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,3190.0,6899.0,1.0,5.0,,ret_1.0
Apple,2020.0,iOS,228.0,iPhone 12 Pro Max,1,מסך מגע,,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,2890.0,6499.0,1.0,5.0,,ret_1.0
Samsung,2020.0,Android,196.0,Galaxy A02s,1,מסך מגע,3.0,1800.0,4.0,6.5,8.0,1152000.0,270.0,,,0,,Micro SD/T-Flash,5.0,17.0,0,1,2340.0,2340.0,0.0,4.2,5000.0,ret_2.0
Samsung,2020.0,Android,186.0,Galaxy S20,1,מסך מגע,12.0,7330.0,5.0,6.7,8.0,4608000.0,525.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,1466.0,2247.0,1.0,5.0,4500.0,ret_2.0
Samsung,2019.0,Android,157.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.1,8.0,4377600.0,550.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,10.0,40.0,1,1,690.0,3599.0,1.0,5.0,3400.0,ret_2.0
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,,,12.0,24.0,0,1,1690.0,2482.0,1.0,5.0,3110.0,ret_2.0
Google,2021.0,Android,,,1,מסך מגע,8.0,,4.0,6.4,,2592000.0,411.0,90.0,AMOLED,1,שחור,,8.0,,1,1,1566.0,2750.0,1.0,5.2,,ret_2.0
Samsung,2019.0,Android,157.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.1,8.0,4377600.0,550.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,10.0,40.0,1,1,690.0,3599.0,1.0,5.0,3400.0,ret_2.0
Samsung,2021.0,Android,196.0,,1,מסך מגע,4.0,,4.0,6.5,,1152000.0,270.0,,PLS LCD,0,,microSDXC,5.0,,0,1,432.0,599.0,0.0,5.0,5000.0,ret_2.0
Apple,,iOS,203.0,,1,מסך מגע,4.0,,4.0,6.7,,3566952.0,458.0,,,1,,,12.0,24.0,0,1,3790.0,4420.0,1.0,,,ret_2.0
Google,,Android,212.0,,1,מסך מגע,12.0,,4.0,6.7,,4492800.0,,120.0,LTPO AMOLED,1,,,,,1,1,3503.0,3850.0,1.0,5.2,5000.0,ret_2.0
Samsung,2019.0,Android,150.0,Galaxy S10,1,מסך מגע,6.0,6900.0,4.0,5.8,8.0,2462400.0,438.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,10.0,28.0,1,1,980.0,2350.0,1.0,5.0,3100.0,ret_2.0
Apple,2020.0,iOS,189.0,iPhone 12 Pro,1,מסך מגע,,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,2720.0,5375.0,1.0,5.0,,ret_2.0
Xiaomi,,Android,195.0,,1,מסך מגע,8.0,,4.0,6.67,,2592000.0,395.0,120.0,AMOLED,1,,,20.0,74.0,1,1,1650.0,1970.0,1.0,5.2,4500.0,ret_2.0
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,,,12.0,24.0,0,1,1690.0,2482.0,1.0,5.0,3110.0,ret_2.0
Samsung,,Android,189.0,,1,מסך מגע,8.0,4400.0,4.0,6.5,,2592000.0,405.0,120.0,Super AMOLED,1,,microSDXC,32.0,86.0,1,1,1390.0,1458.0,1.0,5.1,5000.0,ret_2.0
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,4.0,4900.0,5.0,6.1,8.0,2962440.0,460.0,,,1,,,12.0,24.0,0,1,2545.0,3249.0,1.0,5.0,2815.0,ret_2.0
Apple,2019.0,iOS,226.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.5,6.0,3338496.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,2790.0,5249.0,1.0,5.0,3969.0,ret_2.0
Xiaomi,2021.0,Android,178.8,Redmi Note 10S,1,מסך מגע,6.0,4050.0,4.0,6.43,6.0,2592000.0,409.0,,AMOLED,1,,microSDXC,13.0,76.0,1,1,780.0,969.0,1.0,5.1,5000.0,ret_2.0
Samsung,,Android,187.0,,1,מסך מגע,8.0,,4.0,6.7,,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,24.0,1,1,2765.0,2765.0,1.0,5.2,3700.0,ret_2.0
Apple,2019.0,iOS,226.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.5,6.0,3338496.0,458.0,,Super Retina,1,,,12.0,36.0,0,1,2790.0,5249.0,1.0,5.0,3969.0,ret_2.0
Samsung,2020.0,Android,196.0,Galaxy A02s,1,מסך מגע,3.0,1800.0,4.0,6.5,8.0,1152000.0,270.0,,,0,,Micro SD/T-Flash,5.0,17.0,0,1,2340.0,2340.0,0.0,4.2,5000.0,ret_2.0
Apple,,iOS,240.0,,1,מסך מגע,6.0,,4.0,6.7,,,460.0,120.0,,1,,,12.0,,0,1,6149.0,7499.0,1.0,,,ret_2.0
Samsung,,Android,,,1,מסך מגע,12.0,,4.0,7.6,,,373.0,120.0,Foldable Dynamic AMOLED 2X,1,,,4.0,,1,1,4990.0,6645.0,1.0,5.2,4400.0,ret_2.0
Apple,2020.0,iOS,189.0,iPhone 12 Pro,1,מסך מגע,,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,36.0,0,1,2720.0,5375.0,1.0,5.0,,ret_2.0
Samsung,2020.0,Android,208.0,Galaxy Note 20,1,מסך מגע,8.0,7230.0,4.0,6.9,8.0,4446720.0,494.0,120.0,Dynamic AMOLED,1,,Micro SD/T-Flash,10.0,132.0,1,1,2649.0,3590.0,1.0,5.0,4500.0,ret_2.0
Samsung,,Android,187.0,,1,מסך מגע,8.0,,4.0,6.7,,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,,,10.0,24.0,1,1,2765.0,2765.0,1.0,5.2,3700.0,ret_2.0
Samsung,,Android,189.0,,1,מסך מגע,8.0,4400.0,4.0,6.5,,2592000.0,405.0,120.0,Super AMOLED,1,,microSDXC,32.0,86.0,1,1,1390.0,1458.0,1.0,5.1,5000.0,ret_2.0
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,1950.0,2849.0,1.0,5.0,4800.0,ret_2.0
Apple,2020.0,iOS,135.0,iPhone 12 mini,1,מקשי ספרות,4.0,4900.0,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,,,12.0,24.0,0,1,1980.0,3049.0,1.0,5.0,2227.0,ret_2.0
Samsung,,,,,0,,,,,,,,,,,0,,,,,0,0,2990.0,3378.0,0.0,,,ret_2.0
Apple,2021.0,iOS,174.0,iPhone 13,1,מסך מגע,4.0,,5.0,6.1,6.0,2962440.0,460.0,,Super Retina,1,,,12.0,24.0,0,1,2945.0,4140.0,1.0,5.0,,ret_2.0
Samsung,2021.0,Android,169.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.2,8.0,2592000.0,421.0,120.0,Dynamic AMOLED 2X,1,,,10.0,88.0,1,1,1950.0,2750.0,1.0,5.0,4000.0,ret_2.0
Xiaomi,2021.0,Android,178.8,Redmi Note 10,1,מסך מגע,4.0,3900.0,4.0,6.43,8.0,2592000.0,409.0,,Super AMOLED,1,,microSDXC,13.0,60.0,1,1,790.0,999.0,0.0,5.0,5000.0,ret_2.0
Samsung,2020.0,Android,192.0,Galaxy Note 20,1,מסך מגע,8.0,7230.0,5.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,1,,,10.0,88.0,1,1,1751.0,2639.0,1.0,5.0,4300.0,ret_2.0
Xiaomi,,Android,202.0,,1,מסך מגע,8.0,4050.0,4.0,6.67,,2592000.0,395.0,120.0,Super AMOLED,1,,microSDXC,16.0,120.0,1,1,1090.0,1269.0,1.0,5.1,5000.0,ret_2.0
Samsung,2021.0,Android,169.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.2,8.0,2592000.0,421.0,120.0,Dynamic AMOLED 2X,1,,,10.0,88.0,1,1,1669.0,2048.0,1.0,5.0,4000.0,ret_2.0
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,,Micro SD/T-Flash,18.0,40.0,1,1,1186.0,2800.0,1.0,5.0,4100.0,ret_2.0
Samsung,2020.0,Android,163.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.2,8.0,4608000.0,563.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,1365.0,2139.0,1.0,5.0,4000.0,ret_2.0
Xiaomi,,Android,194.0,,1,,3.0,,4.0,6.53,8.0,1152000.0,269.0,,IPS LCD,0,,microSDXC,5.0,13.0,1,1,468.0,749.0,0.0,5.0,5000.0,ret_2.0
Samsung,2020.0,Android,163.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.2,8.0,4608000.0,563.0,120.0,Dynamic AMOLED 2X,1,,Micro SD/T-Flash,10.0,88.0,1,1,1365.0,2139.0,1.0,5.0,4000.0,ret_2.0
